# Using k-vectors multiples of (1/n, 0), n=20
# Real space orientation:
# GRNF zigzag direction: x-axis
# Triclinic Simulation Cell
# k-space sampling in high sym point K 2p/a(2/3,0) direction, imax=6
# k-space sampling in high sym point M 2p/a(1/2,1/(2sqrt(3))) direction, imax=10

0.000000000000000    0.00000000000000    0.00000000000000
0.100000000000000    0.00000000000000    0.00000000000000
0.200000000000000    0.00000000000000    0.00000000000000
0.300000000000000    0.00000000000000    0.00000000000000
0.400000000000000    0.00000000000000    0.00000000000000
0.500000000000000    0.00000000000000    0.00000000000000
0.600000000000000    0.00000000000000    0.00000000000000
0.700000000000000    0.00000000000000    0.00000000000000
0.800000000000000    0.000000000000000    0.00000000000000
0.900000000000000    0.000000000000000    0.00000000000000
1.000000000000000    0.000000000000000    0.00000000000000
0.450000000000000    0.2598076211353320    0.00000000000000
0.400000000000000    0.2309401076758500    0.00000000000000
0.350000000000000    0.2020725942163690    0.00000000000000
0.300000000000000    0.1732050807568880    0.00000000000000
0.250000000000000    0.1443375672974060    0.00000000000000
0.200000000000000    0.1154700538379250    0.00000000000000
0.150000000000000    0.0866025403784439    0.00000000000000
0.100000000000000    0.0577350269189626    0.00000000000000
0.050000000000000    0.0288675134594813    0.00000000000000
0.000000000000000    0.00000000000000    0.00000000000000

